Source,Transaction_Type,Weight
C1107580024,food,0.12992125984251968
C1108226372,food,0.4419291338582677
C1108787528,food,0.2618110236220472
C1108967401,food,0.2618110236220472
C1110919755,food,0.25984251968503935
C11116138,food,0.5738188976377953
C1112424232,food,0.06791338582677166
C1113166893,food,0.3799212598425197
C1114643543,food,0.23523622047244094
C1114685649,food,0.27165354330708663
C1116417172,food,0.12696850393700787
C111678629,food,0.08956692913385826
C1117294574,food,0.11614173228346457
C1118932469,food,0.08366141732283465
C1118984324,food,0.28051181102362205
C1121327223,food,0.421259842519685
C1122213892,food,0.02066929133858268
C1122835446,food,0.4104330708661417
C1123042802,food,0.3375984251968504
C1123627503,food,0.5039370078740157
C1125132707,food,0.12401574803149606
C1125717761,food,0.17618110236220472
C1125832994,food,0.35334645669291337
C1126112663,food,0.06496062992125984
C1126297464,food,0.26968503937007876
C1127069069,food,0.3513779527559055
C1127607634,food,0.17125984251968504
C1127983201,food,0.2312992125984252
C1128349548,food,0.19389763779527558
C1128965136,food,0.3110236220472441
C1129111658,food,0.281496062992126
C1129265408,food,0.2155511811023622
C1129461636,food,0.25196850393700787
C1129737137,food,0.49606299212598426
C1130847219,food,0.10826771653543307
C1132392725,food,0.16141732283464566
C1132565589,food,0.2677165354330709
C113294083,food,0.30118110236220474
C1133298590,food,0.1062992125984252
C1133386558,food,0.39960629921259844
C1133451243,food,0.06988188976377953
C1134229140,food,0.12106299212598425
C1134333439,food,0.12598425196850394
C1134533551,food,0.3316929133858268
C1134994937,food,0.4498031496062992
C1135201785,food,0.21358267716535434
C1135495199,food,0.22145669291338582
C1135867657,food,0.484251968503937
C1136643517,food,0.31496062992125984
C1136859577,food,0.42913385826771655
C1137292670,food,0.5738188976377953
C1139909458,food,0.1328740157480315
C1139944236,food,0.11318897637795275
C1140073765,food,0.18011811023622049
C1140809068,food,0.19488188976377951
C1141481813,food,0.30708661417322836
C1141524074,food,0.42618110236220474
C1141582476,food,0.4862204724409449
C1142118359,food,0.12106299212598425
C1143297842,food,0.10433070866141732
C1143300850,food,0.2106299212598425
C1143401925,food,0.09350393700787402
C114388565,food,0.07283464566929133
C11453786,food,0.47539370078740156
C1146143839,food,0.3887795275590551
C1147125608,food,0.06496062992125984
C1147973334,food,0.10236220472440945
C1148364854,food,0.32381889763779526
C1148635270,food,0.02952755905511811
C1148771999,food,0.054133858267716536
C1148772789,food,0.10728346456692914
C1149179033,food,0.1643700787401575
C1149495561,food,0.3572834645669291
C114981535,food,0.45177165354330706
C1149893807,food,0.2312992125984252
C1150646122,food,0.6259842519685039
C1151051721,food,0.2470472440944882
C1151799720,food,0.22145669291338582
C1152356495,food,0.5344488188976378
C1152835627,food,0.5216535433070866
C1153569753,food,0.14271653543307086
C1153943594,food,0.25688976377952755
C1154612561,food,0.41732283464566927
C1155259690,food,0.15748031496062992
C115540448,food,0.3631889763779528
C1155962240,food,0.17125984251968504
C115603187,food,0.22145669291338582
C1156188729,food,0.22244094488188976
C1156509589,food,0.37106299212598426
C1156672988,food,0.4005905511811024
C1156808163,food,0.2903543307086614
C1156885344,food,0.4360236220472441
C1158029630,food,0.11811023622047244
C1158646143,food,0.07381889763779527
C1158738757,food,0.21161417322834647
C1158752013,food,0.06496062992125984
C1159034982,food,0.1830708661417323
C1159279360,food,0.3543307086614173
C1159406873,food,0.15354330708661418
C115986226,food,0.21456692913385828
C1160118068,food,0.3021653543307087
C1160421902,food,0.1643700787401575
C1161927918,food,0.40255905511811024
C1161949399,food,0.10039370078740158
C116386695,food,0.24901574803149606
C1164613439,food,0.2549212598425197
C1165454845,food,0.6633858267716536
C1166075201,food,0.24114173228346455
C1166337448,food,0.1919291338582677
C1166355595,food,0.2637795275590551
C116665031,food,0.265748031496063
C1166683343,food,0.4153543307086614
C11668910,food,0.18799212598425197
C1167781928,food,0.13385826771653545
C1169655012,food,0.0718503937007874
C1169771418,food,0.7047244094488189
C1170049298,food,0.20866141732283464
C117112395,food,0.3395669291338583
C1171394321,food,0.08562992125984252
C1171622243,food,0.12696850393700787
C1173530601,food,0.23818897637795275
C1174217921,food,0.3021653543307087
C1174416804,food,0.31496062992125984
C1174735331,food,0.02952755905511811
C1175419672,food,0.26279527559055116
C1175684338,food,0.6456692913385826
C1176114065,food,0.41732283464566927
C1177396126,food,0.5167322834645669
C1177478758,food,0.48326771653543305
C1178005728,food,0.1141732283464567
C1178726445,food,0.2765748031496063
C1179217322,food,0.13484251968503938
C1179833140,food,0.5433070866141733
C1180570487,food,0.3612204724409449
C1180936672,food,0.24606299212598426
C1181615831,food,0.20078740157480315
C1182534509,food,0.3690944881889764
C1182825160,food,0.11614173228346457
C118437987,food,0.2952755905511811
C1186894186,food,0.09448818897637795
C1186953291,food,0.5344488188976378
C1187353931,food,0.452755905511811
C1187702596,food,0.327755905511811
C1187730955,food,0.08169291338582677
C1187799344,food,0.6112204724409449
C118836015,food,0.1830708661417323
C1188590334,food,0.1328740157480315
C1189224644,food,0.34448818897637795
C1189231170,food,0.297244094488189
C1189367947,food,0.45866141732283466
C1189752912,food,0.04625984251968504
C1191069340,food,0.0265748031496063
C1191796691,food,0.1919291338582677
C1191832390,food,0.12696850393700787
C1192557067,food,0.23917322834645668
C119274188,food,0.17716535433070865
C1192754222,food,0.3425196850393701
C1192874833,food,0.5787401574803149
C1194290880,food,0.02066929133858268
C1194320883,food,0.16338582677165353
C119537158,food,0.327755905511811
C1195893546,food,0.3809055118110236
C1196149230,food,0.3021653543307087
C1196357413,food,0.16535433070866143
C1196579721,food,0.3828740157480315
C1196808546,food,0.35334645669291337
C1196915447,food,0.5246062992125984
C1197304790,food,0.31791338582677164
C1199849921,food,0.49803149606299213
C1200227736,food,0.2608267716535433
C1200311106,food,0.4625984251968504
C1200336063,food,0.2755905511811024
C1200798307,food,0.19488188976377951
C1201848792,food,0.0797244094488189
C1202775726,food,0.39173228346456695
C120279480,food,0.3061023622047244
C1202857292,food,0.18011811023622049
C1203244235,food,0.19291338582677164
C1204046804,food,0.19291338582677164
C1204740969,food,0.48523622047244097
C1204780618,food,0.22933070866141733
C1205257074,food,0.25098425196850394
C1206604144,food,0.35826771653543305
C120661238,food,0.09055118110236221
C1207205377,food,0.32677165354330706
C1207877529,food,0.31003937007874016
C1207935724,food,0.045275590551181105
C1208123566,food,0.17224409448818898
C1209363182,food,0.31791338582677164
C1209651258,food,0.19980314960629922
C1209743372,food,0.37303149606299213
C1209838312,food,0.39763779527559057
C1210957250,food,0.21161417322834647
C1211514218,food,0.04133858267716536
C1212956427,food,0.18700787401574803
C1213002113,food,0.26673228346456695
C1213984358,food,0.04921259842519685
C1214229415,food,0.3228346456692913
C1214279601,food,0.24901574803149606
C1214582637,food,0.014763779527559055
C1214587699,food,0.04822834645669291
C1214628974,food,0.14566929133858267
C1214780453,food,0.27460629921259844
C1214826221,food,0.26968503937007876
C1214929092,food,0.06988188976377953
C1214964999,food,0.5954724409448819
C1215440829,food,0.017716535433070866
C1215446912,food,0.3090551181102362
C1215468370,food,0.1279527559055118
C1216409727,food,0.3001968503937008
C1216867117,food,0.5501968503937008
C121713128,food,0.18700787401574803
C121798652,food,0.31496062992125984
C1221114448,food,0.2903543307086614
C1222389110,food,0.4478346456692913
C122290547,food,0.2372047244094488
C1223439629,food,0.17618110236220472
C1224153830,food,0.5265748031496063
C1224222502,food,0.1860236220472441
C1225533078,food,0.16141732283464566
C1225704566,food,0.16535433070866143
C1225717157,food,0.2588582677165354
C1226558289,food,0.2076771653543307
C1226947303,food,0.26279527559055116
C1227773968,food,0.265748031496063
C1228110352,food,0.3572834645669291
C1228157206,food,0.2263779527559055
C12284077,food,0.3248031496062992
C1229072215,food,0.4183070866141732
C1229114783,food,0.11023622047244094
C1229674572,food,0.2549212598425197
C1230747575,food,0.28641732283464566
C1231572628,food,0.18405511811023623
C1232356156,food,0.10728346456692914
C1232523772,food,0.31496062992125984
C1233238493,food,0.29429133858267714
C123366357,food,0.3513779527559055
C1233802034,food,0.45767716535433073
C1234264195,food,0.4094488188976378
C1234470601,food,0.1220472440944882
C123623130,food,0.0
C1236489588,food,0.09251968503937008
C1236503001,food,0.23818897637795275
C1236509536,food,0.25098425196850394
C1236533874,food,0.37893700787401574
C1237272991,food,0.27460629921259844
C1237709469,food,0.1328740157480315
C1238185596,food,0.5767716535433071
C1238891395,food,0.08858267716535433
C1239061472,food,0.21456692913385828
C1239154010,food,0.4625984251968504
C1240209240,food,0.4566929133858268
C1240746302,food,0.06594488188976377
C1242334684,food,0.26968503937007876
C1242643189,food,0.5787401574803149
C1242686524,food,0.10236220472440945
C1242770016,food,0.017716535433070866
C1245363669,food,0.30708661417322836
C124539163,food,0.09055118110236221
C1246760376,food,0.24015748031496062
C1248026439,food,0.43503937007874016
C1248053373,food,0.017716535433070866
C1249070059,food,0.13976377952755906
C1249817283,food,0.33267716535433073
C125143024,food,0.30708661417322836
C1251749294,food,0.29429133858267714
C1253245889,food,0.10826771653543307
C1253760419,food,0.16929133858267717
C1254064510,food,0.4124015748031496
C1254696728,food,0.04330708661417323
C125481968,food,0.2952755905511811
C1255149927,food,0.3484251968503937
C1255231772,food,0.421259842519685
C1255236689,food,0.639763779527559
C1255643141,food,0.13484251968503938
C1256072323,food,0.2608267716535433
C1256073744,food,0.2047244094488189
C1256908044,food,0.45177165354330706
C1257820473,food,0.24114173228346455
C1258211852,food,0.31299212598425197
C1258454385,food,0.16830708661417323
C1258725927,food,0.3248031496062992
C1258953485,food,0.27755905511811024
C1259046770,food,0.2529527559055118
C1259760240,food,0.5462598425196851
C1261640227,food,0.2047244094488189
C1262879702,food,0.2765748031496063
C1263107170,food,0.3198818897637795
C1263267362,food,0.10236220472440945
C1263461120,food,0.265748031496063
C1264224372,food,0.1328740157480315
C1264836741,food,0.1781496062992126
C126488680,food,0.35531496062992124
C126603077,food,0.515748031496063
C12662072,food,0.1732283464566929
C1266329800,food,0.234251968503937
C1267365709,food,0.3671259842519685
C1267410030,food,0.17125984251968504
C1267444276,food,0.4891732283464567
C1267749701,food,0.32086614173228345
C1267913176,food,0.1830708661417323
C1268275182,food,0.4566929133858268
C1269217373,food,0.1062992125984252
C1269288419,food,0.08661417322834646
C1269635185,food,0.47244094488188976
C1271627744,food,0.054133858267716536
C1272188168,food,0.27755905511811024
C1272326382,food,0.31791338582677164
C1273110804,food,0.18799212598425197
C1273564839,food,0.13681102362204725
C1273692645,food,0.31791338582677164
C1273885837,food,0.18405511811023623
C1275053057,food,0.4970472440944882
C1275741147,food,0.18110236220472442
C1276892406,food,0.1594488188976378
C1279143519,food,0.5078740157480315
C1279668658,food,0.4389763779527559
C1279785305,food,0.12893700787401574
C128008012,food,0.16141732283464566
C1280960686,food,0.4566929133858268
C1282114843,food,0.08661417322834646
C1282333137,food,0.025590551181102362
C1282628311,food,0.03641732283464567
C1283110336,food,0.14173228346456693
C1284515419,food,0.3061023622047244
C1287167517,food,0.2204724409448819
C128812892,food,0.6062992125984252
C1288983259,food,0.2736220472440945
C1289081546,food,0.2588582677165354
C1289219178,food,0.23917322834645668
C1290093162,food,0.5836614173228346
C1290724680,food,0.04133858267716536
C1292770722,food,0.2283464566929134
C1293338142,food,0.39468503937007876
C1293338653,food,0.13188976377952755
C1293579037,food,0.27460629921259844
C129386345,food,0.19389763779527558
C1294166760,food,0.33858267716535434
C1295444668,food,0.1919291338582677
C129566217,food,0.1486220472440945
C1295945354,food,0.3700787401574803
C1296664552,food,0.2440944881889764
C1297100897,food,0.15846456692913385
C1297358265,food,0.0531496062992126
C1297995542,food,0.7116141732283464
C1298891864,food,0.16043307086614172
C1299279378,food,0.08759842519685039
C1299368401,food,0.5423228346456693
C1299496226,food,0.2854330708661417
C130295904,food,0.24015748031496062
C1303226190,food,0.6348425196850394
C1303555047,food,0.593503937007874
C1303695653,food,0.12992125984251968
C1303935849,food,0.3218503937007874
C1304285526,food,0.735236220472441
C1304286493,food,0.38188976377952755
C1304555023,food,0.1141732283464567
C1304621872,food,0.4360236220472441
C1305339250,food,0.45866141732283466
C1306889886,food,0.31299212598425197
C1307336396,food,0.15255905511811024
C1307916597,food,0.4389763779527559
C1308910127,food,0.1545275590551181
C1309027409,food,0.37106299212598426
C1309194397,food,0.21161417322834647
C1309403692,food,0.0797244094488189
C13098029,food,0.2992125984251969
C1311947724,food,0.09645669291338582
C131200254,food,0.1860236220472441
C1312448128,food,0.38976377952755903
C1312615175,food,0.20570866141732283
C131296547,food,0.09251968503937008
C1313060996,food,0.12992125984251968
C131423135,food,0.1889763779527559
C1314533733,food,0.2992125984251969
C1314685160,food,0.3375984251968504
C1315400589,food,0.5374015748031497
C131559770,food,0.20964566929133857
C1316160034,food,0.45177165354330706
C1316262830,food,0.28838582677165353
C131682780,food,0.1830708661417323
C1317710133,food,0.2854330708661417
C1318366224,food,0.14271653543307086
C131915922,food,0.5728346456692913
C1319350044,food,0.038385826771653545
C1320066686,food,0.5511811023622047
C1321173882,food,0.09350393700787402
C1321650743,food,0.09940944881889764
C1321889892,food,0.24507874015748032
C132392875,food,0.406496062992126
C1324001180,food,0.21161417322834647
C132520837,food,0.10039370078740158
C1325422547,food,0.09744094488188976
C1326593353,food,0.2263779527559055
C1327124397,food,0.5856299212598425
C1327677398,food,0.06496062992125984
C1329920992,food,0.1171259842519685
C1331123896,food,0.1466535433070866
C1331907286,food,0.1968503937007874
C1332125345,food,0.07775590551181102
C1332295774,food,0.00984251968503937
C1333401746,food,0.0610236220472441
C1333537680,food,0.23031496062992127
C1333661820,food,0.24901574803149606
C133401060,food,0.2234251968503937
C1334045764,food,0.19488188976377951
C1334227305,food,0.20078740157480315
C133432771,food,0.49015748031496065
C1335108214,food,0.0984251968503937
C1336232196,food,0.18700787401574803
C133764711,food,0.23228346456692914
C1337923906,food,0.25196850393700787
C1338020899,food,0.03641732283464567
C1338396147,food,0.3572834645669291
C1338727022,food,0.17224409448818898
C1338932459,food,0.4271653543307087
C1339724832,food,0.12598425196850394
C1340235335,food,0.024606299212598427
C1340398290,food,0.2017716535433071
C1341517098,food,0.5226377952755905
C1341662543,food,0.18110236220472442
C1342037956,food,0.24803149606299213
C1342118588,food,0.0
C1342849651,food,0.1732283464566929
C1343106500,food,0.3887795275590551
C1344489848,food,0.060039370078740155
C1345265337,food,0.12401574803149606
C1347371891,food,0.3828740157480315
C1348847019,food,0.05511811023622047
C1348957967,food,0.5275590551181102
C1349086787,food,0.07775590551181102
C1349106433,food,0.37401574803149606
C1349321790,food,0.2047244094488189
C1350068848,food,0.2155511811023622
C1350082938,food,0.2017716535433071
C1350409226,food,0.3395669291338583
C1350793893,food,0.3198818897637795
C1351087312,food,0.24114173228346455
C1351458855,food,0.37106299212598426
C1354206365,food,0.16338582677165353
C135434041,food,0.3986220472440945
C1354799046,food,0.7155511811023622
C1354917220,food,0.3051181102362205
C1355010178,food,0.43503937007874016
C1355090926,food,0.31496062992125984
C1355273346,food,0.21850393700787402
C1355357191,food,0.10925196850393701
C1355509614,food,0.054133858267716536
C1356412685,food,0.3425196850393701
C135716487,food,0.3021653543307087
C1358079072,food,0.20078740157480315
C1358225719,food,0.3159448818897638
C1359092613,food,0.27460629921259844
C1359606474,food,0.32086614173228345
C1360225709,food,0.16535433070866143
C1360481565,food,0.021653543307086614
C1360806205,food,0.028543307086614175
C1361037703,food,0.3838582677165354
C1362652272,food,0.4862204724409449
C1362863442,food,0.23031496062992127
C1364381627,food,0.3061023622047244
C1365609574,food,0.24114173228346455
C1366869967,food,0.5964566929133859
C1367581052,food,0.22736220472440946
C1367987964,food,0.6318897637795275
C1368070837,food,0.04921259842519685
C1368210201,food,0.1732283464566929
C1368438034,food,0.4202755905511811
C1369559766,food,0.011811023622047244
C1370192017,food,0.5
C1370556911,food,0.11909448818897637
C1372042334,food,0.13877952755905512
C1372889664,food,0.2372047244094488
C1373640509,food,0.23917322834645668
C1373973501,food,0.1732283464566929
C1374011975,food,0.3956692913385827
C1374336520,food,0.3828740157480315
C1374422827,food,0.140748031496063
C1374607221,food,0.22244094488188976
C1375316332,food,0.2952755905511811
C1375512856,food,0.2234251968503937
C1376050027,food,0.3779527559055118
C1376256048,food,0.04625984251968504
C1376617526,food,0.17519685039370078
C137688853,food,0.1732283464566929
C1376957295,food,0.30413385826771655
C1378412230,food,0.421259842519685
C1379018843,food,0.4547244094488189
C1379814778,food,0.4202755905511811
C1381700589,food,0.031496062992125984
C1382187685,food,0.1702755905511811
C1382480007,food,0.31003937007874016
C1383269171,food,0.2372047244094488
C1383337902,food,0.2992125984251969
C138375181,food,0.38976377952755903
C138445718,food,0.5098425196850394
C1385115265,food,0.34744094488188976
C1385354747,food,0.20078740157480315
C1385780363,food,0.20374015748031496
C1386324281,food,0.13385826771653545
C1387070447,food,0.21456692913385828
C1387946894,food,0.3395669291338583
C1388726904,food,0.24901574803149606
C1388933025,food,0.20669291338582677
C1389003663,food,0.39763779527559057
C1389188684,food,0.02952755905511811
C1389311354,food,0.28641732283464566
C1389923471,food,0.34153543307086615
C1390331883,food,0.16929133858267717
C1392676510,food,0.1624015748031496
C1394428191,food,0.24507874015748032
C1394454342,food,0.11220472440944881
C1394467199,food,0.011811023622047244
C1394931354,food,0.42913385826771655
C1395098424,food,0.5039370078740157
C1396527012,food,0.421259842519685
C1396720108,food,0.12007874015748031
C1396904959,food,0.17716535433070865
C1396978257,food,0.2933070866141732
C1397554341,food,0.12598425196850394
C139784508,food,0.33267716535433073
C1398865038,food,0.09055118110236221
C1400128034,food,0.27460629921259844
C1400397779,food,0.3779527559055118
C1400578246,food,0.18110236220472442
C1402203755,food,0.3661417322834646
C140234280,food,0.359251968503937
C1402381285,food,0.5098425196850394
C1403689550,food,0.12598425196850394
C1404589205,food,0.3641732283464567
C1404684380,food,0.3061023622047244
C1405664150,food,0.35236220472440943
C140648396,food,0.28346456692913385
C1407087523,food,0.04625984251968504
C1407767965,food,0.3139763779527559
C1408489165,food,0.3464566929133858
C1409858085,food,0.3198818897637795
C1410823375,food,0.3858267716535433
C1411169363,food,0.4812992125984252
C1412753123,food,0.19389763779527558
C1413412440,food,0.17421259842519685
C1413774656,food,0.6387795275590551
C1414112698,food,0.2470472440944882
C1414374774,food,0.13484251968503938
C1415168453,food,0.3395669291338583
C1415453492,food,0.5895669291338582
C1415571957,food,0.22736220472440946
C1415704373,food,0.2677165354330709
C1415998962,food,0.5098425196850394
C1416816772,food,0.06791338582677166
C1417312384,food,0.2076771653543307
C1418055040,food,0.1171259842519685
C1418322275,food,0.1889763779527559
C1419235351,food,0.5590551181102362
C1419246450,food,0.47834645669291337
C1420354861,food,0.4921259842519685
C1420603517,food,0.002952755905511811
C1421006824,food,0.343503937007874
C1421601814,food,0.45866141732283466
C1422393615,food,0.8100393700787402
C142251484,food,0.18503937007874016
C1423519115,food,0.08858267716535433
C1423644375,food,0.04625984251968504
C1423828273,food,0.1643700787401575
C1424007721,food,0.33070866141732286
C1425719203,food,0.0639763779527559
C1426091756,food,0.29822834645669294
C1426420214,food,0.3395669291338583
C1427539236,food,0.16141732283464566
C1429394820,food,0.359251968503937
C1431362064,food,0.0984251968503937
C1431806998,food,0.39960629921259844
C1432312197,food,0.15748031496062992
C1432825682,food,0.17913385826771652
C1433092877,food,0.19389763779527558
C1433132752,food,0.25
C1433318702,food,0.0531496062992126
C1433843082,food,0.25688976377952755
C1434797923,food,0.29822834645669294
C1434853621,food,0.12992125984251968
C143498560,food,0.16338582677165353
C1435043122,food,0.3700787401574803
C1435256152,food,0.49606299212598426
C1435653171,food,0.33267716535433073
C1436301390,food,0.25688976377952755
C1437099450,food,0.2844488188976378
C1437990673,food,0.4005905511811024
C143836998,food,0.24015748031496062
C1438489717,food,0.5442913385826772
C1439299369,food,0.24803149606299213
C1439470393,food,0.35039370078740156
C1439880421,food,0.2017716535433071
C1440310601,food,0.3612204724409449
C1440340988,food,0.060039370078740155
C1440474435,food,0.05708661417322835
C1440755608,food,0.10334645669291338
C1440811710,food,0.2874015748031496
C1441133487,food,0.15846456692913385
C144168365,food,0.25098425196850394
C1445784416,food,0.15846456692913385
C1445931696,food,0.1889763779527559
C1446511647,food,0.29822834645669294
C144783459,food,0.08366141732283465
C144835944,food,0.15846456692913385
C1449000407,food,0.2874015748031496
C1450140987,food,0.17716535433070865
C1450354557,food,0.2421259842519685
C1450562088,food,0.18110236220472442
C1451561221,food,0.7765748031496063
C1452020181,food,0.1702755905511811
C1452053500,food,0.3188976377952756
C145208657,food,0.06299212598425197
C145230032,food,0.2578740157480315
C1452354279,food,0.4389763779527559
C1453275851,food,0.028543307086614175
C1453715655,food,0.09645669291338582
C1453917071,food,0.2421259842519685
